Event Generated Time (UTC),Event ID,Event Description,Event Category,Threat Target IPv4 Address,Action Taken,Agent GUID
7/30/13 10:50:46 PM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/30/13 10:50:39 PM,1059,Scan Timed Out,Operational,104.12.13.105,None,0581AB3B-4C95-4137-A9AE-E9B3F7BE4192
7/30/13 10:50:39 PM,1059,Scan Timed Out,Operational,104.12.13.103,None,68A97A6B-2FCC-48B4-A9D3-7D86016C4926
7/30/13 10:50:27 PM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/30/13 10:50:27 PM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/30/13 10:50:09 PM,1059,Scan Timed Out,Operational,12.205.13.107,None,AD898BE9-C646-4C8A-B293-7290A828F96B
7/30/13 10:50:01 PM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/30/13 10:49:57 PM,18000,Host intrusion detected and handled,Services,104.12.14.101,Permitted,F86803A4-5D2A-4AEF-A6E4-84B3D6B609B7
7/30/13 10:49:29 PM,18000,Host intrusion detected and handled,Registry,104.12.21.11,Permitted,EC3C7893-D0E7-4560-987A-78077AFBD55B
7/30/13 10:49:28 PM,18000,Host intrusion detected and handled,Registry,104.12.21.11,Permitted,EC3C7893-D0E7-4560-987A-78077AFBD55B
7/30/13 10:49:23 PM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/30/13 10:49:14 PM,18000,Host intrusion detected and handled,Registry,144.170.91.10,Permitted,E3A32768-3207-40E4-82BB-41D955521626
7/30/13 10:49:13 PM,18000,Host intrusion detected and handled,Registry,144.170.91.10,Permitted,E3A32768-3207-40E4-82BB-41D955521626
7/30/13 10:49:12 PM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/30/13 10:49:11 PM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/30/13 10:48:51 PM,1059,Scan Timed Out,Operational,12.205.15.104,None,B465248E-28E0-4D39-BED7-E1C79A3E400D
7/30/13 10:48:45 PM,18000,Host intrusion detected and handled,Registry,12.205.21.10,Permitted,306C0164-4C8F-492E-A571-EE9923784570
7/30/13 10:48:44 PM,18000,Host intrusion detected and handled,Registry,12.205.21.10,Permitted,306C0164-4C8F-492E-A571-EE9923784570
7/30/13 10:48:42 PM,18000,Host intrusion detected and handled,Registry,12.205.21.13,Permitted,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/30/13 10:48:42 PM,1059,Scan Timed Out,Operational,12.205.13.102,None,DDB992D4-FC2D-4B88-8282-469566BE1E79
7/30/13 10:48:23 PM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/30/13 10:48:12 PM,1059,Scan Timed Out,Operational,104.12.13.109,None,979FCFFC-8293-4420-90B1-3E1E48B9BF20
7/30/13 10:47:50 PM,1059,Scan Timed Out,Operational,12.205.13.105,None,83B0054F-766C-4087-803E-1945B141B351
7/30/13 10:47:23 PM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/30/13 10:46:54 PM,1059,Scan Timed Out,Operational,104.12.14.101,None,F86803A4-5D2A-4AEF-A6E4-84B3D6B609B7
7/30/13 10:46:28 PM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/30/13 10:46:23 PM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/30/13 10:46:23 PM,18000,Host intrusion detected and handled,Program,104.12.14.101,Permitted,F86803A4-5D2A-4AEF-A6E4-84B3D6B609B7
7/30/13 10:46:17 PM,1059,Scan Timed Out,Operational,104.12.13.104,None,1D093986-5BC0-4DC5-A10F-286FD2BB4ECF
7/30/13 10:46:10 PM,1059,Scan Timed Out,Operational,12.205.15.103,None,7CFEA854-679B-4704-B567-EAC16DDA8291
7/30/13 10:46:01 PM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/30/13 10:45:59 PM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/30/13 10:45:55 PM,18000,Host intrusion detected and handled,Registry,104.12.21.10,Permitted,982A0DAB-CD96-4A95-A7C1-01DD77B4F90E
7/30/13 10:45:54 PM,18000,Host intrusion detected and handled,Registry,104.12.21.10,Permitted,982A0DAB-CD96-4A95-A7C1-01DD77B4F90E
7/30/13 10:45:27 PM,1059,Scan Timed Out,Operational,12.205.15.103,None,7CFEA854-679B-4704-B567-EAC16DDA8291
7/30/13 10:45:26 PM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/30/13 10:45:26 PM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/30/13 10:45:23 PM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/30/13 10:45:19 PM,1059,Scan Timed Out,Operational,104.12.15.103,None,F1DBD394-04EA-47FF-A73A-C13E35CFDC42
7/30/13 10:45:01 PM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/30/13 10:44:41 PM,1059,Scan Timed Out,Operational,144.170.35.103,None,A02828F7-BF93-485B-8933-764B2C1206AF
7/30/13 10:44:23 PM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/30/13 10:44:18 PM,1059,Scan Timed Out,Operational,12.205.13.102,None,DDB992D4-FC2D-4B88-8282-469566BE1E79
7/30/13 10:44:14 PM,18000,Host intrusion detected and handled,Registry,144.170.91.10,Permitted,E3A32768-3207-40E4-82BB-41D955521626
7/30/13 10:44:13 PM,18000,Host intrusion detected and handled,Registry,144.170.91.10,Permitted,E3A32768-3207-40E4-82BB-41D955521626
