ISO,ID,HORI,BTOP,BBOT,SAMPLENO,PHH2O,PHKCL,PHCACL2,CACO3,CASO4,ORGC,ORGN,C/N,CA,MG,NA,K,SUM,EXACID,EXAL,CECSOIL,CECCLAY,CECORG,ECEC,BS,ALS,ESP,EC,CHEMREM,EDITDATE,VERIFIED
"NI",2,2,5,40,"930008",6.1999998,4.5999999,,,,0.99000001,0.12,,58.599998,7.5999999,0.5,0.30000001,67,,,60.400002,85,3.5,67,111,,,0.059999999,,"02/21/95 00:00:00",
"NI",2,3,40,50,"930009",6.0999999,4.3000002,,,,0.56999999,0.07,,51.400002,5.4000001,0.69999999,0.30000001,57.799999,,,53.599998,85,2,57.799999,108,,,0.07,,"02/21/95 00:00:00",
"NI",2,4,50,75,"930010",6.3000002,4.1999998,,,,0.20999999,,,49.599998,4,0.80000001,0.30000001,54.700001,,,50.900002,97,0.69999999,54.700001,107,,,0.050000001,,"02/21/95 00:00:00",
"NI",2,5,75,100,"930011",6.5999999,4.4000001,,1.1,,0.11,,,45.5,2.5,0.80000001,0.30000001,49.099998,,,46.799999,113,0.40000001,49.099998,105,,,0.07,,"02/21/95 00:00:00",
"NI",3,1,0,4,"930012",7,6.0999999,,1.5,,3.72,0.36000001,,45.299999,7.5,0.2,1.2,54.200001,,,52.700001,80,13,54.200001,103,,,0.31999999,,"02/21/95 00:00:00",
"NI",3,2,4,25,"930013",6.3000002,4.8000002,,,,1.61,0.22,,39.700001,7.6999998,0.30000001,0.5,48.200001,,,50.700001,84,5.5999999,48.200001,95,,,0.079999998,,"02/21/95 00:00:00",
"NI",3,3,25,43,"930014",6,4.3000002,,,,1.08,0.13,,40.299999,7.5999999,0.69999999,0.30000001,48.900002,,,50.400002,75,3.8,48.900002,97,,,0.059999999,,"02/21/95 00:00:00",
"NI",3,4,43,70,"930015",5.8000002,3.9000001,,,,0.50999999,0.07,,42.400002,8,1.3,0.40000001,52.099998,,,50.900002,80,1.8,52.099998,102,,,0.079999998,,"02/21/95 00:00:00",
"NI",3,5,70,102,"930016",6.6999998,5.0999999,,1.7,,0.25999999,,,46.5,8.1999998,2,0.30000001,57,,,53.599998,95,0.89999998,57,106,,,0.039999999,,"02/21/95 00:00:00",
"NI",3,6,102,130,"930017",8.3000002,6.6999998,,3.7,,0.14,,,69,6.3000002,2,0.30000001,77.599998,,,42.599998,103,0.5,77.599998,182,,,0.41999999,,"02/21/95 00:00:00",
"NI",3,7,130,150,"930018",8.6000004,6.9000001,,13.6,,0.059999999,,,59.200001,5.1999998,1.7,0.2,66.300003,,,34.099998,73,0.2,66.300003,194,,,0.28,,"02/21/95 00:00:00",
"NI",4,1,0,15,"930019",6.8000002,5.4000001,,1.2,,2.3499999,0.25999999,,22.799999,5.1999998,0.1,0.89999998,29,,,29.4,67,8.1999998,29,99,,,0.16,,"02/21/95 00:00:00",
"NI",4,2,15,40,"930020",6.3000002,4.4000001,,,,0.75,0.1,,18,7,0.2,0.30000001,25.5,,,29.9,58,2.5999999,25.5,85,,,0.059999999,,"02/21/95 00:00:00",
"NI",4,3,40,75,"930021",6.0999999,4.1999998,,,,0.31999999,,,17.200001,9.8999996,0.2,0.2,27.5,,,25.4,59,1.1,27.5,108,,,0.07,,"02/21/95 00:00:00",
"NI",4,4,75,105,"930022",5.8000002,3.9000001,,,,0.18000001,,,12.2,9.5,0.40000001,0.2,22.299999,,,23.1,60,0.60000002,22.299999,97,,,0.029999999,,"02/21/95 00:00:00",
"NI",4,5,105,145,"930023",5.5999999,3.5,,,,0.12,,,19.4,14.2,0.5,0.30000001,34.400002,,,39.400002,,0.40000001,34.400002,87,,,0.029999999,,"02/21/95 00:00:00",
"NI",5,1,0,10,"930431",6.3000002,5.5999999,,,,3.0699999,0.36000001,,12.4,1.7,0,0.5,14.6,,,18,281,10.7,14.6,81,,,0,,"02/21/95 00:00:00",
"NI",5,2,10,30,"930432",6.5,5.6999998,,1.3,,2.4200001,0.23999999,,12.7,1.7,0,0.40000001,14.8,,,17,309,8.5,14.8,87,,,0.050000001,,"02/21/95 00:00:00",
"NI",6,1,0,12,"930433",6.8000002,5.5,,2.2,,2.1800001,0.19,,27.299999,7.5,0.30000001,3,38.099998,,,42.599998,242,7.5999999,38.099998,89,,,0.059999999,,"02/21/95 00:00:00",
"NI",6,2,12,33,"930434",6.8000002,5.4000001,,2.0999999,,2.47,0.22,,23.5,6.1999998,0.2,4,33.900002,,,37.5,248,8.6000004,33.900002,90,,,0.059999999,,"02/21/95 00:00:00",
"NI",6,3,33,55,"930435",6.8000002,5.5,,2.3,,2.26,0.19,,24.1,6.4000001,0.2,5.4000001,36.099998,,,39.900002,246,7.9000001,36.099998,90,,,0.059999999,,"02/21/95 00:00:00",
"NI",6,4,55,78,"930436",7.1999998,5.6999998,,2.2,,0.88999999,0.079999998,,29.6,7.5999999,0.60000002,0.80000001,38.599998,,,39.299999,357,3.0999999,38.599998,98,,,0.050000001,,"02/21/95 00:00:00",
"NI",6,5,78,104,"930437",7.4000001,5.9000001,,3.2,,1.3099999,0.090000004,,40.900002,18.1,0.89999998,0.2,60.099998,,,58,202,4.5999999,60.099998,104,,,0.059999999,,"02/21/95 00:00:00",
"NI",6,6,104,115,"930438",7.4000001,5.9000001,,3.8,,2.25,0.16,,49.599998,38.599998,0.89999998,0.1,89.199997,,,58.299999,216,7.9000001,89.199997,153,,,0.059999999,,"02/21/95 00:00:00",
"NI",7,1,0,15,"930439",7.0999999,5.5,,2.2,,2.21,0.23,,38,15.8,0.1,2.3,56.200001,,,53.299999,133,7.6999998,56.200001,105,,,0.059999999,,"02/21/95 00:00:00",
"NI",7,2,15,43,"930440",7.5999999,5.8000002,,2.4000001,,1.22,0.12,,38.900002,15.5,0.30000001,0.60000002,55.299999,,,58.099998,218,4.3000002,55.299999,95,,,0.059999999,,"02/21/95 00:00:00",
"NI",7,3,46,57,"930441",7.6999998,5.6999998,,2.5999999,,0.69999999,0.090000004,,36.700001,22.700001,0.40000001,0.89999998,60.700001,,,64.199997,399,2.5,60.700001,95,,,0.07,,"02/21/95 00:00:00",
"NI",7,4,60,66,"930442",7.8000002,5.6999998,,2.7,,0.41999999,0.059999999,,36.599998,18.799999,0.5,0.60000002,56.5,,,60.200001,489,1.5,56.5,94,,,0.050000001,,"02/21/95 00:00:00",
"NI",7,5,66,66,"930443",7.9000001,5.6999998,,2.5999999,,0.19,0.029999999,,31.799999,14.5,0.69999999,0.30000001,47.299999,,,42.900002,488,0.69999999,47.299999,110,,,0.039999999,,"02/21/95 00:00:00",
"NI",8,1,0,15,"930444",6.4000001,4.9000001,,,,2.98,0.23999999,,25.299999,20.6,0.1,3,49,,,44,74,10.4,49,111,,,0.059999999,,"02/21/95 00:00:00",
"NI",8,2,15,33,"930445",6.4000001,4.8000002,,,,2.21,0.2,,26.1,21.200001,0.2,1,48.5,,,42.700001,71,7.6999998,48.5,114,,,0.039999999,,"02/21/95 00:00:00",
"NI",8,3,33,52,"930446",6.3000002,4.5999999,,,,1.36,0.14,,23,22.5,0.2,0.5,46.200001,,,47.599998,70,4.8000002,46.200001,97,,,0.050000001,,"02/21/95 00:00:00",
"NI",8,4,52,75,"930447",6,4.1999998,,,,0.88,0.090000004,,18.799999,17,0.2,0.2,36.200001,,,41.799999,101,3.0999999,36.200001,87,,,0.050000001,,"02/21/95 00:00:00",
"NI",8,5,75,116,"930448",6.0999999,4.0999999,,,,0.62,0.059999999,,18.9,18.4,0.30000001,0.40000001,38,,,44.200001,180,2.2,38,86,,,0.029999999,,"02/21/95 00:00:00",
"NI",9,1,0,15,"930450",6.4000001,4.6999998,,,,1.11,0.1,,48.200001,34.799999,0.60000002,0.2,83.800003,,,77.199997,98,3.9000001,83.800003,109,,,0.079999998,,"02/21/95 00:00:00",
"NI",9,2,15,55,"930451",6.5,4.6999998,,,,0.86000001,0.07,,43.799999,29,0.80000001,0.2,73.800003,,,74.199997,91,3,73.800003,99,,,0.059999999,,"02/21/95 00:00:00",
"NI",9,3,55,90,"930452",6.5,4.6999998,,,,0.89999998,0.079999998,,46.5,30.6,1.2,3.8,82.099998,,,74.599998,90,3.2,82.099998,110,,,0.090000004,,"02/21/95 00:00:00",
"NI",10,1,0,23,"930453",6.4000001,5,,,,4.4099998,0.41999999,,25.5,5.1999998,0.1,1.7,32.5,,,46.599998,140,15.4,32.5,70,,,0.059999999,,"02/21/95 00:00:00",
"NI",10,3,42,67,"930455",6.4000001,4.9000001,,,,0.86000001,0.1,,15,6.3000002,0.2,0.40000001,21.9,,,33.700001,169,3,21.9,65,,,0.059999999,,"02/21/95 00:00:00",
"NI",10,4,67,88,"930456",6.3000002,4.4000001,,,,0.44,0.050000001,,18.1,10.2,0.30000001,0.2,28.799999,,,43,192,1.5,28.799999,67,,,0.059999999,,"02/21/95 00:00:00",
"NI",10,5,88,115,"930457",6.0999999,4.5999999,,,,0.40000001,0.07,,17.1,11,0.2,0.2,28.5,,,34.900002,97,1.4,28.5,82,,,0.059999999,,"02/21/95 00:00:00",
"NI",10,0,115,115,"930458",6,4.4000001,,,,0.27000001,0.050000001,,20.299999,14.6,0.2,0.69999999,35.799999,,,38.700001,141,0.89999998,35.799999,93,,,0.07,,"02/21/95 00:00:00",
"NI",11,1,0,42,"930459",7.6999998,6.5,,2,,2.73,0.25,,10.8,2.0999999,0.1,9.6000004,22.6,,,15.2,57,9.6000004,22.6,149,,,0.13,,"02/21/95 00:00:00",
"NI",11,3,51,92,"930461",7.5999999,6.3000002,,2.0999999,,0.85000002,0.13,,8.8000002,1.7,0.2,0.89999998,11.6,,,11.8,50,3,11.6,98,,,0.11,,"02/21/95 00:00:00",
"NI",11,4,92,120,"930462",7.5999999,5.9000001,,1.9,,0.33000001,0.059999999,,12.1,3.8,0.2,1.2,17.299999,,,18.4,65,1.2,17.299999,94,,,0.12,,"02/21/95 00:00:00",
"NI",11,5,120,150,"930463",7.5,5.8000002,,1.8,,0.41,0.059999999,,8.8999996,2.9000001,0.1,0.60000002,12.5,,,13.4,58,1.4,12.5,93,,,0.11,,"02/21/95 00:00:00",
"CR",1,1,0,20,"930024",4.6999998,3.8,,,,2.25,0.25999999,,1.7,0.69999999,0.1,0.60000002,3.0999999,5.1999998,4.5,17.700001,51,7.9000001,8.3000002,18,25,,0.07,,"12/15/94 00:00:00",
"CR",1,2,20,56,"930025",5.5,4.0999999,,,,0.57999998,0.07,,5.8000002,1.4,0.30000001,0.80000001,8.3000002,1.4,1,16.200001,56,2,9.6999998,51,6,,0.029999999,,"12/15/94 00:00:00",
"CR",1,3,56,78,"930026",6.0999999,4.1999998,,,,0.1,0.02,,5.8000002,1.4,0.30000001,0.89999998,8.3999996,,,13.2,68,0.40000001,8.3999996,64,,,0.02,,"12/15/94 00:00:00",
"CR",1,4,78,114,"930027",6.0999999,4.3000002,,,,0.079999998,0.0099999998,,7.1999998,1.4,0.30000001,1,9.8999996,,,12.5,64,0.30000001,9.8999996,79,,,0.02,,"12/15/94 00:00:00",
"CR",1,5,114,142,"930028",6.0999999,4.5999999,,,,0.079999998,0.02,,7.5999999,2.9000001,0.40000001,0.69999999,11.6,,,16.700001,54,0.30000001,11.6,69,,,0.090000004,,"12/15/94 00:00:00",
"CR",1,6,142,180,"930029",6.0999999,4.6999998,,,,0.090000004,0.02,,7.8000002,3.7,0.40000001,0.69999999,12.6,,,19.9,76,0.30000001,12.6,63,,,0.029999999,,"12/15/94 00:00:00",
"CR",2,1,0,30,"930030",5.3000002,4.1999998,,,,2.54,0.23,,5.5,1,0,0.69999999,7.1999998,1,0.69999999,18.6,55,8.8999996,8.1999998,39,4,,0.039999999,,"12/15/94 00:00:00",
"CR",2,2,30,45,"930031",5.6999998,4.5999999,,,,2.45,0.23,,9.1999998,1.4,0,0.40000001,11,,,19.4,58,8.6000004,11,57,,,0.029999999,,"12/15/94 00:00:00",
"CR",2,3,45,80,"930032",5.8000002,4.6999998,,,,0.77999997,0.059999999,,6.3000002,1.1,0.1,0.5,8,,,13.9,44,2.7,8,58,,,0.039999999,,"12/15/94 00:00:00",
"CR",2,4,80,110,"930033",5.9000001,4.8000002,,,,0.33000001,0.039999999,,6.5,1.1,0.1,0.1,7.8000002,,,13.1,40,1.2,7.8000002,60,,,0.029999999,,"12/15/94 00:00:00",
"CR",2,5,110,135,"930034",6,4.9000001,,,,0.22,0.029999999,,6.6999998,0.69999999,0.1,0.2,7.6999998,,,13.1,43,0.80000001,7.6999998,59,,,0.029999999,,"12/15/94 00:00:00",
"CR",2,6,135,170,"930035",5.9000001,4.9000001,,,,0.25999999,0.059999999,,6.9000001,2.0999999,0.2,0.30000001,9.5,,,13.5,29,0.89999998,9.5,70,,,0.02,,"12/15/94 00:00:00",
"CR",3,1,0,20,"930036",5.4000001,4.4000001,,,,3.3599999,0.19,,11.3,2.4000001,0.1,0.80000001,14.6,0.2,0,21.700001,51,11.8,14.8,67,0,,0.07,,"12/15/94 00:00:00",
"CR",3,2,20,40,"930037",5.6999998,4.5999999,,,,0.70999998,0.050000001,,8.1999998,2.4000001,0.2,0.30000001,11.1,,,13.1,34,2.5,11.1,85,,,0.039999999,,"12/15/94 00:00:00",
"CR",3,3,40,60,"930038",6.0999999,4.6999998,,,,0.20999999,0.029999999,,4.0999999,1.3,0.1,0.30000001,5.8000002,,,7.0999999,30,0.69999999,5.8000002,82,,,0.029999999,,"12/15/94 00:00:00",
"CR",3,4,60,67,"930039",6.1999998,4.8000002,,,,0.13,0.029999999,,4.6999998,1.7,0.2,0.40000001,7,,,8.1999998,48,0.5,7,85,,,0.039999999,,"12/15/94 00:00:00",
"CR",3,5,67,120,"930040",6.4000001,4.8000002,,,,0.039999999,0,,4,1.3,0.1,0.2,5.5999999,,,6.5,97,0.1,5.5999999,86,,,0.029999999,,"12/15/94 00:00:00",
"CR",4,1,0,35,"930041",4.9000001,4.3000002,,,,6.8800001,0.56,,0.2,0.40000001,0,0.2,0.80000001,2.5999999,2.2,23.299999,30,24.1,3.4000001,3,9,,0.07,,"12/15/94 00:00:00",
"CR",4,2,35,60,"930042",4.8000002,4.5,,,,6.4200001,0.36000001,,0,0,0,0.1,0.1,1.9,1.5,21.799999,55,22.5,2,0,7,,0.02,,"12/15/94 00:00:00",
"CR",4,3,60,75,"930043",4.5999999,4.4000001,,,,3.8499999,0.22,,0,0,0,0,0,1.7,1.2,15.1,27,13.5,1.7,0,8,,0.02,,"12/15/94 00:00:00",
"CR",4,4,75,115,"930044",4.5,4.5999999,,,,1.5700001,0.15000001,,0,0,0,0,0,0.40000001,0.2,8.5,13,5.5,0.40000001,0,2,,0.029999999,,"12/15/94 00:00:00",
"CR",4,5,115,180,"930045",4.5999999,5,,,,1.0599999,0.1,,0.2,0,0.1,0,0.30000001,0.1,0,5.6999998,10,3.7,0.40000001,5,0,,0.029999999,,"12/15/94 00:00:00",
"CR",5,1,0,7,"930046",4.8000002,4.1999998,,,,9.1099997,0.60000002,,9.3000002,3.0999999,0.2,0.69999999,13.3,1.5,0.69999999,27.799999,95,31.9,14.8,48,3,,0.27000001,,"12/15/94 00:00:00",
"CR",5,2,7,17,"930047",5.4000001,4.5,,,,2.55,0.23999999,,6.0999999,2.4000001,0.2,0.60000002,9.3000002,0.80000001,0.5,16.6,63,8.8999996,10.1,56,3,,0.050000001,,"12/15/94 00:00:00",
"CR",5,3,17,24,"930048",5.5,4.5999999,,,,1.66,0.15000001,,6.5999999,2.8,0.1,0.60000002,10.1,,,16.4,65,5.8000002,10.1,62,,,0.039999999,,"12/15/94 00:00:00",
"CR",5,4,24,40,"930049",5.8000002,4.5999999,,,,0.67000002,0.07,,9.3999996,3.5,0.2,0.5,13.6,,,17,52,2.3,13.6,80,,,0.029999999,,"12/15/94 00:00:00",
"CR",5,5,40,68,"930050",6.1999998,4.6999998,,,,0.51999998,0.059999999,,10.5,4.5,0.5,0.30000001,15.8,,,18.1,56,1.8,15.8,87,,,0.039999999,,"12/15/94 00:00:00",
"CR",5,6,68,106,"930051",6.4000001,4.8000002,,,,0.37,0.039999999,,10.5,5.5,0.2,0.30000001,16.5,,,18.799999,,1.3,16.5,88,,,0.039999999,,"12/15/94 00:00:00",
"CR",5,7,106,113,"930052",6.3000002,4.6999998,,,,0.2,0.02,,7.5999999,3.7,0.5,0.30000001,12.1,,,13.1,87,0.69999999,12.1,92,,,0.029999999,,"12/15/94 00:00:00",
"CR",5,8,113,138,"930053",6.3000002,4.5999999,,,,0.41999999,0.059999999,,9.5,4.8000002,0.40000001,0.40000001,15.1,,,17.700001,62,1.5,15.1,85,,,0.029999999,,"12/15/94 00:00:00",
"CR",5,9,138,150,"930054",5.8000002,5.0999999,,,,3.3,0.38,,5.3000002,1.8,0.30000001,0.2,7.5999999,,,17.4,,11.6,7.5999999,44,,,0.039999999,,"12/15/94 00:00:00",
"CR",6,1,0,7,"930055",4.1999998,4.6999998,,,,5.0999999,0.64999998,,6,2.5,0.30000001,0.30000001,9.1000004,0.40000001,0,17.1,814,17.9,9.5,53,0,,0.18000001,,"12/15/94 00:00:00",
"CR",6,2,7,20,"930056",5.5,4.8000002,,,,3.99,0.46000001,,4.6999998,1.1,0.1,0.1,6,,,16.200001,,14,6,37,,,0.079999998,,"12/15/94 00:00:00",
"CR",6,3,20,70,"930057",5.8000002,5.0999999,,,,1.76,0.18000001,,3,0.69999999,0.30000001,0.2,4.1999998,,,9,,6.1999998,4.1999998,47,,,0.029999999,,"12/15/94 00:00:00",
"CR",6,4,70,100,"930058",6,5.3000002,,,,0.52999997,0.039999999,,1.9,0.30000001,0.1,0.2,2.5,,,5.5,177,1.9,2.5,45,,,0.02,,"12/15/94 00:00:00",
"CR",6,5,100,115,"930059",6.1999998,5.1999998,,,,0.2,0.02,,1.9,0.40000001,0,0.1,2.4000001,,,4.5,167,0.69999999,2.4000001,53,,,0.02,,"12/15/94 00:00:00",
"CR",7,1,0,25,"930060",5.3000002,4.8000002,,,,6.4200001,0.68000001,,6.8000002,1.8,0.1,0.30000001,9,0.30000001,0,21,164,22.5,9.3000002,43,0,,0.23999999,,"12/15/94 00:00:00",
"CR",7,2,25,80,"930061",5.5999999,5.3000002,,,,1.55,0.17,,0.80000001,0,0.1,0,0.89999998,,,5.9000001,120,5.4000001,0.89999998,15,,,0.029999999,,"12/15/94 00:00:00",
"CR",7,3,80,90,"930062",5.6999998,5.3000002,,,,0.57999998,0.07,,1.4,0.30000001,0.1,0.1,1.9,,,5.4000001,193,2,1.9,35,,,0.02,,"12/15/94 00:00:00",
"CR",7,4,90,135,"930063",5.9000001,4.9000001,,,,0.059999999,0.0099999998,,0.60000002,0.2,0,0.1,0.89999998,,,2.8,,0.2,0.89999998,32,,,0.0099999998,,"12/15/94 00:00:00",
"CR",8,1,0,15,"930064",3.9000001,3.5999999,,,,3.8399999,0.44,,0.40000001,0.30000001,0,0.40000001,1.1,6.4000001,5.1999998,19.4,28,13.4,7.5,6,27,,0.34,,"12/15/94 00:00:00",
"CR",8,2,15,60,"930065",4.3000002,4,,,,0.94,0.14,,0,0,0,0.1,0.1,3.8,3.2,10,16,3.3,3.9000001,1,32,,0.029999999,,"12/15/94 00:00:00",
"CR",8,3,60,140,"930066",4.4000001,4,,,,0.55000001,0.1,,0,0,0.1,0,0.1,3.0999999,2.4000001,9.1999998,14,1.9,3.2,1,26,,0.029999999,,"12/15/94 00:00:00",
"CR",9,1,0,8,"930067",4.5,4.3000002,,,,3.96,0.47,,3.2,3.0999999,0,0.89999998,7.1999998,0.60000002,0.2,18.299999,34,13.9,7.8000002,39,1,,0.74000001,,"12/15/94 00:00:00",
"CR",9,2,0,23,"930068",4.5999999,4.3000002,,,,2.74,0.34,,1.5,1.4,0.1,0.2,3.2,0.80000001,0.2,13.9,22,9.6000004,4,23,1,,0.23999999,,"12/15/94 00:00:00",
"CR",9,3,23,110,"930069",4.5999999,4.1999998,,,,0.73000002,0.1,,0,0.1,0,0.1,0.2,1.6,1.2,8.1999998,13,2.5999999,1.8,2,15,,0.02,,"12/15/94 00:00:00",
"CR",9,4,110,140,"930070",4.8000002,4.9000001,,,,0.25999999,0.039999999,,0,0.1,0.1,0,0.2,0.1,0,6,28,0.89999998,0.30000001,3,0,,0.02,,"12/15/94 00:00:00",
"NI",10,2,23,42,"930454",6.4000001,5.3000002,,,,0.34,0.029999999,,13.2,4.3000002,1.1,0.30000001,18.9,,,30.299999,421,1.2,18.9,62,,,,,"02/21/95 00:00:00",
"NI",11,2,42,51,"930460",7.0999999,6.1999998,,2.0999999,,0.23,0.029999999,,30.9,5.0999999,0.60000002,1.5,38.099998,,,37.5,536,0.80000001,38.099998,102,,,0.16,,"02/21/95 00:00:00",
"CN",17,1,0,5,"930271",4.8000002,4.0999999,,,,1.5,0.12,,0.60000002,0.30000001,0.1,0.2,1.2,0.69999999,0.5,3.5,18,5.3000002,1.9,34,14,,0.16,"P-Bray1=3.3 mg/kg","02/23/95 00:00:00",
"CN",17,2,5,20,"930272",4.3000002,4.0999999,,,,0.85000002,0.079999998,,0,0,0.1,0.1,0.2,1.2,0.89999998,2.5,10,3,1.4,8,36,,0.11,"P-Bray1=1.0 mg/kg","02/23/95 00:00:00",
"CN",17,3,20,40,"930273",4.1999998,4.0999999,,,,0.55000001,0.059999999,,0,0,0,0.1,0.1,1.2,0.89999998,2.3,7,1.9,1.3,4,39,,0.059999999,"P-Bray1=0.0 mg/kg","02/23/95 00:00:00",
"CN",17,4,40,100,"930274",4.1999998,4.1999998,,,,0.28999999,0.039999999,,0.2,0,0,0.1,0.30000001,1,0.5,1.6,4,1,1.3,19,31,,0.059999999,"P-Bray1=0.0 mg/kg","02/23/95 00:00:00",
"CN",17,5,100,150,"930275",4.5,4.4000001,,,,0.18000001,0.029999999,,0,0.30000001,0.1,0.1,0.5,0.30000001,0,1.6,4,0.60000002,0.80000001,31,0,,0.050000001,"P-Bray1=0.0 mg/kg","02/23/95 00:00:00",
"CN",17,6,150,180,"930276",4.5999999,4.5,,,,0.13,0.050000001,,0,0.30000001,0,0.1,0.40000001,0.30000001,0,1.4,4,0.5,0.69999999,29,0,,0.02,"P-Bray1=0.0 mg/kg","02/23/95 00:00:00",
"CN",18,1,0,20,"930277",4.3000002,4.0999999,,,,1.48,0.13,,0.2,0.30000001,0.1,0,0.60000002,1.5,0.89999998,5.9000001,8,5.1999998,2.0999999,10,15,,0.059999999,"P-Bray1=0.0 mg/kg","02/23/95 00:00:00",
"CN",18,2,20,50,"930278",4.3000002,4.3000002,,,,0.77999997,0.079999998,,0,0.30000001,0.1,0.1,0.5,0.80000001,0.5,1.8,2,2.7,1.3,28,28,,0.039999999,"P-Bray1=0.0 mg/kg","02/23/95 00:00:00",
"CN",18,3,50,80,"930279",4.5,4.6999998,,,,0.41999999,0.050000001,,0,0.30000001,0.30000001,0.1,0.69999999,0.2,0,2.0999999,3,1.5,0.89999998,33,0,,0.02,"P-Bray1=0.0 mg/kg","02/23/95 00:00:00",
"CN",18,4,80,120,"930280",4.8000002,4.9000001,,,,0.33000001,0.039999999,,0,0.30000001,0.2,0,0.5,0,0,2,2,1.2,0.5,25,0,,0.02,"P-Bray1=0.0 mg/kg","02/23/95 00:00:00",
"CN",18,5,120,200,"930281",4.5999999,5.0999999,,,,0.25999999,0.039999999,,0.2,0.30000001,0.1,0,0.60000002,0,0,2.3,3,0.89999998,0.60000002,26,0,,0.029999999,"P-Bray1=0.0 mg/kg","02/23/95 00:00:00",
"CN",18,6,200,300,"930282",4.5,5.0999999,,,,0.16,0.029999999,,0.2,0.30000001,0.1,0,0.60000002,0.1,0,2.0999999,3,0.60000002,0.69999999,29,0,,0.029999999,"P-Bray1=0.0 mg/kg","02/23/95 00:00:00",
"CN",19,1,0,11,"930283",4.5999999,4,,,,2.22,0.16,,0.60000002,0.30000001,0.1,0.40000001,1.4,1.5,0.89999998,6.1999998,23,7.8000002,2.9000001,23,15,,0.07,"P-Bray1=0.0 mg/kg","02/23/95 00:00:00",
"CN",19,2,11,22,"930284",4.4000001,4,,,,1.26,0.1,,0,0.30000001,0,0.2,0.5,1.8,1.4,3.9000001,15,4.4000001,2.3,13,36,,0.050000001,"P-Bray1=0.0 mg/kg","02/23/95 00:00:00",
"CN",19,3,22,46,"930285",4.1999998,3.9000001,,,,0.61000001,0.07,,0,0,0,0.1,0.1,1.8,1.6,3.7,11,2.0999999,1.9,3,43,,0.029999999,"P-Bray1=0.0 mg/kg","02/23/95 00:00:00",
"CN",19,4,46,80,"930286",4.1999998,4,,,,0.62,0.059999999,,0,0,0.2,0.1,0.30000001,2.0999999,1.8,4.3000002,10,2.2,2.4000001,7,42,,0.029999999,"P-Bray1=0.0 mg/kg","02/23/95 00:00:00",
"CN",19,5,80,140,"930287",4.5,4.0999999,,,,0.62,0.059999999,,0.2,0,0,0.1,0.30000001,1.8,1.4,4.0999999,10,2.2,2.0999999,7,34,,0.02,"P-Bray1=0.7 mg/kg","02/23/95 00:00:00",
"CN",19,6,140,200,"930288",4.3000002,4.0999999,,,,0.34,0.039999999,,0.2,0,0.1,0.1,0.40000001,1.7,1.4,4.4000001,11,1.2,2.0999999,9,32,,0.02,"P-Bray1=0.0 mg/kg","02/23/95 00:00:00",
"CN",20,1,0,6,"930289",3.9000001,3.9000001,,,,1.87,0.18000001,,0.2,0.30000001,0.1,0.2,0.80000001,1.7,1.1,5.3000002,16,6.5,2.5,15,21,,0.16,"P-Bray1=1.9 mg/kg","02/23/95 00:00:00",
"CN",20,2,6,30,"930290",4,4,,,,1.16,0.1,,0,0,0.1,0.1,0.2,1.7,1.4,3.5,9,4.0999999,1.9,6,40,,0.07,"P-Bray1=2.9 mg/kg","02/23/95 00:00:00",
"CN",20,3,30,45,"930291",4.0999999,4,,,,0.87,0.090000004,,0,0,0.1,0.1,0.2,1.6,1.1,3.7,10,3,1.8,5,30,,0.039999999,"P-Bray1=1.1 mg/kg","02/23/95 00:00:00",
"CN",20,4,45,110,"930292",4.0999999,4,,,,0.44,0.07,,0.2,0,0,0,0.2,1.8,1.6,2.8,6,1.5,2,7,57,,0.039999999,"P-Bray1=0.3 mg/kg","02/23/95 00:00:00",
"CN",20,5,110,140,"930293",4.1999998,4,,,,0.13,0.029999999,,1.6,0,0.1,0,1.7,1.8,1.6,3.9000001,12,0.5,3.5,44,41,,0.039999999,"P-Bray1=0.8 mg/kg","02/23/95 00:00:00",
"CN",20,6,140,180,"930294",4.1999998,4,,,,0.14,0.029999999,,1.4,0,0,0,1.4,1.9,1.6,2.8,9,0.5,3.3,50,57,,0.039999999,"P-Bray1=0.9 mg/kg","02/23/95 00:00:00",
"CN",21,1,0,7,"930295",4.3000002,3.8,,,,0.41999999,0.050000001,,1.8,0,0,0.1,1.9,3.4000001,3.2,6.1999998,16,1.5,5.3000002,31,52,,0.039999999,"P-Bray1=0.0 mg/kg","02/23/95 00:00:00",
"CN",21,2,7,22,"930296",4.4000001,3.8,,,,0.23999999,0.039999999,,1.6,0,0,0.1,1.7,3.7,3.4000001,6.1999998,16,0.80000001,5.4000001,27,55,,0.02,"P-Bray1=0.0 mg/kg","02/23/95 00:00:00",
"CN",21,3,22,45,"930297",4.5,3.8,,,,0.15000001,0.039999999,,1.4,0,0,0.1,1.5,4.5,4.0999999,7.5999999,16,0.5,6,20,54,,0.0099999998,"P-Bray1=0.0 mg/kg","02/23/95 00:00:00",
"CN",21,4,45,95,"930298",4.5,3.7,,,,0.12,0.039999999,,1.4,0,0,0.1,1.5,5.3000002,5,9.1999998,18,0.40000001,6.8000002,16,54,,0.0099999998,"P-Bray1=0.0 mg/kg","02/23/95 00:00:00",
